"","amazement","solemnity","tenderness","nostalgia","calmness","power","joyful_activation","tension","sadness","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144"
"189",0.133333333333,0.0666666666667,0.533333333333,0.0666666666667,0.266666666667,0.133333333333,0.466666666667,0.2,0.133333333333,160.953278978,11.0285603691,-15.9722580101,20.7821583123,-16.8779477762,22.832841716,-16.0214006288,15.8177806614,-12.270319756,15.316029045,-7.62503320589,4.75592388935,160.116471626,9.98517314097,-14.430363065,25.3831936842,-16.4696075744,21.4196487946,-18.0973071792,16.5265797494,-13.3183097682,14.0032765984,-5.08646471662,6.12835584005,159.851790333,10.392128336,-15.0341029732,22.4728356728,-16.8281233751,23.8840771682,-15.6502975284,17.0564109376,-11.7472840095,15.1834170758,-6.97018546044,5.64776013759,160.660567386,9.83771068058,-15.6952944985,24.1796778055,-15.7648730226,23.0989506974,-18.3544864388,15.6617227008,-12.4528602237,14.3646001751,-8.45644717386,3.49820815208,164.616410401,14.4023478012,-16.0087586654,17.3655725039,-21.976097063,20.2792214656,-17.1507141045,17.8601894082,-11.5059634635,11.7157157224,-7.5895973796,6.28524435934,164.600455657,12.4759502135,-18.0160199782,20.5688252397,-18.9695466115,21.1850663325,-18.2503300598,17.9721189013,-12.3522188629,6.23254319975,-9.71136860449,9.36212380156,165.920815053,11.8405282392,-18.9574351373,19.9353251299,-13.7073306019,22.0210321513,-21.2886895405,14.2921525999,-12.1691325971,13.1327256024,-5.46421509363,9.07147027927,163.329356641,10.5986186345,-15.0155476004,23.6928879564,-18.9239528514,23.7844094939,-21.8448533577,13.3808528368,-15.1407155807,10.5444614413,-6.06323531847,7.08065400295,163.2035278,11.651017073,-17.6719447651,21.9825004957,-16.8292760594,20.4839198639,-20.3607741662,15.6780821452,-10.6634219787,16.1941620698,-5.17090170688,6.20853590874,167.322861768,12.3461814152,-21.4174008099,22.4370894976,-13.4006369911,21.8321938436,-21.7804301343,17.2817130463,-10.584973494,9.69672376797,-7.44546762632,6.13318959007,168.150589924,9.21908499337,-17.3872221875,22.4724345011,-20.3564215385,26.8274267236,-25.6667237924,19.7313759587,-10.8047708918,10.4116205767,-5.22172528547,4.08667142243,170.722313266,13.0770996927,-22.8569206077,19.8660487337,-17.8674358518,21.0932122987,-20.3411528141,17.8852503386,-12.027218032,9.27762310084,-3.80171253816,3.88859445362
"191",0.153846153846,0.230769230769,0.461538461538,0.461538461538,0.461538461538,0.0769230769231,0.153846153846,0.0769230769231,0.153846153846,160.118360496,6.8194198407,-10.462603084,22.0538569753,-20.8980237049,28.9409307204,-19.2236652014,20.299855875,-17.4533873367,16.7317656607,-6.85369851093,9.06884135452,159.617087504,7.9642154102,-9.29184929428,23.397326573,-21.9004919526,26.4992460518,-20.3800104887,19.5169269918,-14.3926751984,14.7733304832,-7.33495453169,7.2657716288,164.160064566,9.59083072932,-13.2067675418,21.3758188425,-19.6407943699,28.9207424714,-22.2196687834,15.3829670701,-18.0129080225,14.0663731159,-8.10312647045,7.1404582551,161.078361796,7.94480487901,-11.2582097632,23.2309204495,-20.4440001184,28.2471457517,-20.3051561114,18.3551517468,-17.6238273844,11.5215691459,-9.45529777171,7.1471008284,161.214055723,7.37154459482,-10.579294448,24.6367023952,-21.3890636366,27.257101454,-20.8012321007,19.8549093449,-15.3997843492,15.1254453342,-7.14959746438,3.61920618814,161.850778004,7.35755455143,-8.99337058615,25.226790635,-25.0021543384,26.6741009994,-22.6374330657,21.1704001295,-14.476117867,13.0248919296,-9.11505666462,2.79148759147,162.201317076,7.82304660979,-10.7681429605,23.3476870722,-20.3796895439,25.8613349092,-19.9318713182,20.4461390381,-16.6328165377,13.4022731455,-9.73120234899,8.26147089527,162.424057274,8.63693122468,-11.4973952885,22.4090327302,-19.8809615027,26.9351951202,-22.451533822,15.194532583,-16.3595674158,14.2152867309,-6.56908148316,8.08026800661,164.610000146,9.80896398298,-12.6185009778,20.4536959175,-23.9699424038,26.8244363451,-21.0361739096,19.2679920948,-14.9710368689,13.6370145184,-7.87384732644,7.16076204575,165.37242829,11.137906034,-13.0870040601,17.8228862375,-22.7849737737,28.1310995772,-22.1582543307,18.1732438451,-15.1550128718,11.8333289544,-9.46476342519,7.69088201448,162.621946511,9.30051567008,-11.4205601572,22.88639828,-21.3716896714,25.835944193,-19.8952644783,18.3628712322,-15.8049189628,15.0905359182,-7.02841958005,4.20402702776,164.571031722,8.47076945659,-12.522724198,25.8146426783,-21.8545200703,25.7809974897,-21.0637084099,19.6267348749,-15.9525864724,9.63557483955,-7.23476254145,4.99826539229
"194",0.125,0.0625,0.25,0.25,0.3125,0.1875,0.375,0,0.3125,173.205276175,-2.41480631046,-1.2854468826,13.1490019465,-10.5758077076,14.1545605963,-13.4141874809,14.5393941451,-14.7295691278,18.0096923307,-16.4796748822,16.6266034233,174.875352489,-3.04570592426,-2.11105931221,13.733275399,-10.7527225063,13.5922290694,-13.31109086,12.835473512,-15.6785834476,15.6249398301,-14.4426357536,18.7654211262,173.977534247,-2.66102145222,-1.06293944272,11.833161499,-11.1478740921,14.7467995386,-12.2360633646,14.3484936184,-14.9919405531,16.6998293822,-16.2847375029,16.9971830567,177.40383854,-1.54031527469,-5.74302407395,15.1903250129,-12.8289457366,15.3585083418,-14.473533481,11.3178322809,-10.6653045238,15.2421318009,-13.0698025607,10.8456152053,172.12147862,2.33887656423,-4.7431922519,11.9522960087,-10.5445801236,18.1542453751,-12.7239073345,10.6652512519,-13.8753142607,15.8069515508,-17.5579798921,11.468922948,173.497313391,1.5875512974,-3.71932909282,12.1216762251,-12.9309524789,19.2340624441,-13.6525792728,13.3164221166,-15.1004778403,14.4898103836,-16.926945961,15.0599481377,174.022601878,0.804709220356,-3.83554865866,10.3579712431,-9.72949431895,13.0267575879,-9.2577956902,10.2118000689,-10.4765810656,12.4990111604,-13.6526091696,9.19477043203,174.130451257,0.898241994049,-3.8715420772,10.7678452868,-10.6397190416,17.4566278168,-12.3312323849,9.81043159926,-13.5342627591,13.0316317568,-14.077217206,13.0825106794,173.099841122,0.947825433872,-4.53994307371,13.8632168991,-11.9201227211,16.1659822105,-11.4068275602,11.5504827887,-12.6668289465,14.4889520602,-14.4730929306,14.6223116056,174.909429603,-0.281429617289,-2.59090297027,9.61321311053,-9.92328194262,15.8292978882,-11.2357177993,9.79151291042,-13.7852823189,14.3578135315,-14.4502202205,10.014734014,175.589096322,-1.4484353889,1.11496082966,11.8244924217,-10.2175646333,13.0942080893,-11.727118605,8.39576993787,-13.2620594481,10.3931795575,-13.2848635919,11.4558387248,175.152368432,-0.375762568504,-1.68365803217,15.9671684968,-13.5070773451,15.0068187748,-13.9677685316,10.4377723465,-17.3952138702,14.8421136038,-15.979489868,14.4792906196
"205",0.307692307692,0.25641025641,0.358974358974,0.333333333333,0.769230769231,0.0512820512821,0.0769230769231,0.0769230769231,0.128205128205,122.853361764,26.0133246732,-8.79808475611,-1.0887473126,-5.21266463837,-2.1528885303,-13.5368925978,-11.4071893312,-9.57391016692,-12.2307058985,-11.8497792611,-14.9408463466,138.206497969,16.9939268024,-0.0915442116659,-7.31380400577,-14.3245312139,12.6007162418,-17.6312002358,2.17823578342,-17.0448024396,-11.9073372896,-26.913044034,0.49761400893,139.959451521,16.0436222606,2.16981793843,-6.2991351656,-15.3211211668,14.563816204,-20.9739655763,2.59855022736,-17.5134595848,-12.4834142438,-24.6326722364,-0.295280831888,143.902075952,14.4217046268,-2.86206664207,-2.10604515857,-16.4772962718,11.4137055254,-20.2338537562,4.0637791813,-17.202006586,-8.35750274073,-23.127172817,-1.07762224625,147.103237489,12.2248069836,-5.16675795072,-2.30342924834,-10.897463052,9.41573827747,-16.9560457471,1.43703213401,-24.9887697462,-4.12608320783,-21.4711664421,4.79802822346,144.369638183,15.3174047329,-3.82712511924,-1.63143315927,-12.49402105,11.3014905303,-14.1344499839,6.4971162718,-20.2586679025,-8.75074901632,-24.4103300885,3.26780362035,144.77359651,14.4046938266,-4.87079267941,-1.18075750277,-15.1664494489,8.78998217795,-15.5509822686,6.43781380896,-18.6796450876,-7.20340210716,-23.533513714,-3.42345550244,145.896948666,17.268380284,-1.44802485288,2.1605322466,-9.26048254705,14.1058120217,-13.0992036603,7.24551971836,-15.4016457058,1.51263045128,-16.2420887181,11.1975282058,146.566860329,20.8668077114,-1.28234357458,3.44659347017,-8.33664324852,7.93765642933,-16.2540715714,3.81231658834,-18.2303327033,2.03239856758,-9.62830033938,14.4036365665,148.07249994,16.4300976931,3.02641927472,3.38317159129,-12.4193541623,18.2689732615,-12.3646042723,10.6154873438,-16.7318338259,-4.49958800715,-20.3861426913,11.9652109714,149.751650527,14.733186252,0.952225758466,11.4057990837,-15.1237193088,21.1206337187,-13.181991662,13.3176060057,-17.4207057703,-1.3899775887,-18.0617064508,4.12121931459,154.071495226,16.9358377155,-1.10182273964,2.72858342194,-14.7095821315,11.4292222546,-14.0943125421,13.6850286443,-16.5372012758,10.5607263916,-7.67596494659,17.900488371
"206",0.0833333333333,0.145833333333,0.0208333333333,0.0208333333333,0.0833333333333,0.375,0.625,0.520833333333,0.0416666666667,156.033762563,7.46836007155,-6.76581496757,21.9297920784,-18.2031212307,17.7508295088,-5.14209196371,13.5261245243,-9.21479036958,18.1039486899,-13.8883382003,14.3435056495,155.82897171,8.63739028516,-7.87733447108,22.5165022643,-20.6227313545,18.4030998227,-4.14018427864,12.9832518,-8.07732440251,16.5548480744,-10.9787053649,11.2259498184,155.599421041,8.96591430882,-9.34301428933,22.9323925481,-19.8402186057,18.8610251227,-4.12302412125,12.8014270826,-6.56651375888,15.2145812716,-10.289485445,10.2012056954,167.763654447,1.73189920268,-14.3086165149,22.4569508408,-10.7756544117,13.082408014,0.3170012563,5.88177989533,-0.281204541176,4.84625696636,0.257623342836,5.76789498588,167.098438165,2.90907007517,-16.4028270914,24.9035714097,-13.9466569839,17.0293211532,-4.51683602176,11.1276199621,-4.39539584842,9.85555040614,-5.00529249369,9.72925168832,167.130787578,2.42851763373,-15.6476418636,23.5368972755,-12.1124748736,15.3351420372,-1.8550524601,8.97229543191,-2.53621361217,7.29381895334,-3.26848962524,7.20199463433,167.701991933,2.15445365294,-14.6221196178,22.7642174453,-11.7357995704,13.5680282107,0.0594425353375,6.59011760379,-0.0959273151252,3.81494394686,0.315360301239,3.94801236754,167.226226596,2.10726434804,-15.3529277013,23.8307815173,-11.2514812008,15.4609966702,-1.22526436564,7.47337320954,-1.38422940709,5.51352147038,0.594886815493,4.95388558197,166.860497962,3.32087804715,-16.6492429593,25.4266250084,-14.9560677114,17.9197113027,-5.47592886042,12.095055993,-6.59774180907,10.9162769951,-6.37767362588,10.5335490983,168.371807373,1.62515897364,-15.0613589276,21.7305139292,-10.1064912947,14.1280560955,-0.686729803963,7.57341789321,-1.28022030483,5.81642118413,-0.573696528807,6.74299293662,168.801558202,2.12630051975,-16.0690629269,21.7086902115,-11.3156602544,13.6903450475,-1.4520016187,7.9328764893,-0.916558699402,6.60563254512,0.0261977787774,6.91391421251,170.034943005,-0.0683796815818,-14.7007018234,21.3028761362,-8.42606594189,10.4696094913,1.77243555116,8.17665626979,-3.28403493672,7.13691532741,2.70374223804,4.85626632141
"207",0.101694915254,0.135593220339,0.0169491525424,0.101694915254,0.186440677966,0.101694915254,0.322033898305,0.559322033898,0.0508474576271,145.09462774,12.6076282189,-12.8170265555,7.39088937232,-9.50734463375,4.3819598568,-10.700754985,7.44906596287,-4.25088118869,9.82894639008,-9.05217926117,13.9983056266,140.77727415,13.7572353465,-8.74686689454,2.54293595647,-8.30526893337,8.47208215473,-13.6978724759,8.51969433511,-4.07108956952,7.10700017402,-11.4031657752,12.0585191691,146.706997506,9.06073607059,-4.36281479093,-0.121880794817,-7.52060491152,9.03076717939,-11.7081598365,10.4342393042,-5.67655164788,5.82561344462,-10.9268446356,12.3318683523,152.922885617,12.7038950642,-13.4822187357,10.8473975146,-10.7972281859,7.81311621738,-4.13365783117,12.3998045359,-3.89813569362,15.8697658,-5.01573412804,16.9674834893,162.225550545,3.62436388605,-13.2336708392,18.9041924104,-11.5276396347,16.5388733504,-13.6064780527,18.9661771603,-9.05778597471,15.9199286158,-10.5275408166,13.3716908301,164.249570797,2.72812654433,-14.3605122827,21.556782122,-11.8824746704,17.451020296,-16.456683364,18.9476684448,-10.1863421075,17.9083610046,-8.37943248738,13.1451502554,167.076990656,-1.49974678232,-9.24256475944,16.2007574127,-8.35478848151,14.1946403332,-14.1619671706,16.815673942,-8.6303089926,19.3185886206,-8.27387607684,17.7757154141,166.134926701,-1.74141347057,-8.88352694808,16.0133155234,-7.91807224025,15.0456572962,-13.5849513396,17.8095092137,-8.38537137629,18.6751016135,-9.2076298484,16.4940144776,166.928518083,-1.6237654869,-9.39033205001,16.6327131633,-8.58604120328,15.1678746208,-12.6699298893,18.1628134875,-9.70319830437,17.4814042787,-9.91958146557,16.6397221491,167.525993143,-1.29849302624,-10.4352165483,16.806509625,-9.06840548836,16.7967312449,-12.173378644,18.7451153438,-11.0678366886,16.6012091535,-11.4756423237,15.7175585469,166.471044211,-0.919895612141,-10.0150802702,16.2790482204,-9.60527081485,16.817109674,-12.8240255983,19.8835481946,-10.846387084,17.1136614203,-12.9176841508,15.454194115,166.478795521,-1.40235226859,-8.86837333561,16.276941701,-8.46386670016,15.1575797655,-13.2407810184,17.7722344764,-9.64486007237,17.9325404937,-11.2078662881,16.0134735192
"210",0.111111111111,0.377777777778,0.0888888888889,0.155555555556,0.333333333333,0.333333333333,0.0444444444444,0.444444444444,0.133333333333,95.173238259,16.1128740983,19.2970273778,19.540552932,5.66242354093,5.67971073338,-6.59138594308,-5.36412808589,-10.1046979288,-7.80378499808,-5.59610148557,-5.7110309409,99.5835145518,20.4427899216,19.2330543696,14.270237679,-1.40778020166,1.78439173773,-6.25383367037,-4.70242086481,-10.5588070601,-10.6870657314,-6.77015802679,-4.31413652281,111.625359309,25.8525712581,4.66954292385,-0.662180027005,-1.60948032538,7.06687352831,-4.38060604148,-3.58258980077,-5.79374454083,-5.37184792586,-7.318505587,-14.1303412864,109.579738219,27.9873972776,13.0306590519,0.184311442841,-9.32008165285,2.60484949793,-3.23493920056,-1.30195067312,-2.47711987096,-4.08677841676,-4.02241470611,-6.6540473776,119.396207396,28.135482651,0.834623962553,2.37186336627,-3.01361384639,8.3982542825,6.24126292661,-2.91596583477,-3.77566871491,7.96134930731,-7.43865639309,-13.3783008973,122.609511259,30.7878426257,-3.18017972991,-1.81560654154,0.195350701903,8.54409281711,3.17969806466,-0.897857868216,-3.9276229419,-2.64239848583,-4.91086410791,-8.38113416994,122.835331228,28.7016574517,-6.47026832477,-3.19866960184,-0.164309927139,7.44853926442,-0.489609586912,-1.35478693342,-4.99787432917,-2.69932662589,-7.81427015922,-12.0639388353,123.429763628,25.0463606848,-7.26112219523,2.9924469388,-1.95998760725,7.63786813838,0.575352900952,-1.89654903981,-5.09574434911,-1.18492906027,-7.22962279117,-11.8897955962,141.562066523,12.6961270956,-1.14825393114,13.1578544142,-7.85406861623,12.553220132,-12.6094896303,8.11475008194,-14.9119838997,8.19127515185,-12.6658062275,4.98482018033,158.625001639,4.02764718375,-7.50258952433,16.210996973,-5.97369302576,15.0786563189,-9.92870460587,15.643654323,-12.2178645762,18.9098197427,-12.6330108524,13.145022546,158.191901325,5.06818288787,-7.96497318369,15.9073742895,-5.64283585822,14.8746458859,-9.93004350065,14.7718928341,-10.911208787,15.9171961255,-12.0498502658,12.1907211296,157.717632116,3.35024985276,-4.807429926,15.7082776207,-5.2240911063,14.0642262673,-12.378464445,14.3589220821,-11.58936572,17.6557535117,-11.3871890962,14.6192218281
"214",0.142857142857,0.0714285714286,0.0535714285714,0.160714285714,0.160714285714,0.160714285714,0.535714285714,0.285714285714,0.0714285714286,163.988985898,1.72282216996,-4.09314194867,15.1724637673,-15.0707734498,19.0862741274,-10.7689523852,17.6807745647,-11.1490312316,12.122977211,-11.9219826829,10.5904776196,164.137995307,1.41349575222,-3.43417951164,14.4961663429,-14.2710858351,18.3225729869,-9.8436714092,16.7768547706,-10.1699428293,11.0308718486,-11.4023676694,9.7720476898,164.930567567,1.64809482089,-4.39673006394,13.2317572502,-13.6826786482,19.1997077159,-9.82203497646,15.7221632788,-10.477148023,11.7215086888,-10.3025324049,10.511986386,165.348402505,1.28419503845,-5.5751153164,15.856094606,-14.0589074569,17.8591285503,-10.2161264242,17.8391237233,-11.2361215279,12.2600804936,-11.7019707446,11.2853892014,165.413936836,1.3875268012,-5.64687734996,15.9165501388,-14.0507764996,17.945604715,-10.3982791586,17.5130238309,-11.5116367139,12.4086479671,-11.5973245132,11.0973706376,167.983509778,3.94605345064,-8.57431682291,11.6877526443,-17.5194884397,19.9486956287,-8.85820792341,19.711614606,-12.0102269461,12.4161618511,-12.9227475618,9.95655238143,166.892312729,1.32840048303,-5.80833662626,16.3684097339,-12.3587257446,18.3000168201,-11.0810602946,17.1238271568,-12.6692145585,11.7687436749,-14.6066841304,10.1294595028,166.722712734,1.54349492809,-5.94406770019,16.3698653823,-12.7718761816,18.665490956,-11.2235415411,16.6912202049,-12.6817711041,11.4498006444,-14.1645442865,9.81389828286,167.389395204,0.870484498096,-7.1730468716,13.1985789499,-13.8838290746,18.2408437188,-12.071026683,14.903480459,-14.2097968478,10.1322760007,-15.2922495477,9.2365452797,168.529554312,2.67795841698,-6.76999370757,12.8096021866,-12.6255626715,19.5876066347,-9.43024581756,19.1997399712,-10.1340421262,10.6110988048,-16.2903163078,9.41070940046,168.268037155,2.32707318676,-6.8830167718,13.8296364244,-10.7724350442,20.1392374353,-11.6227409013,16.1099560856,-11.5619814594,11.9920904227,-13.034162291,11.4704851868,169.441875524,2.73178427032,-7.34695627297,12.9311219417,-12.1252642129,19.5085868873,-11.6480298791,16.7081226013,-11.9895118714,12.6117177113,-12.7993537789,12.2095301611
"216",0.116279069767,0.116279069767,0.116279069767,0.116279069767,0.162790697674,0.232558139535,0.488372093023,0.418604651163,0.046511627907,159.468225798,2.79348486065,-15.1399725955,18.5965540026,-10.1424968642,23.3990539979,-12.8879331723,21.402127327,-10.7209652864,16.8633037014,-10.1186368248,17.1537451342,159.741105589,2.90989540223,-14.8951907517,18.6098895648,-9.97588623487,23.065150746,-12.8137901997,21.3726651119,-10.6785480111,16.6907987888,-10.5030130505,16.7848938989,159.779123809,2.60405764264,-14.7356496669,18.1937908726,-9.78688402086,22.9542249854,-12.3784370339,21.2300351284,-10.2439202743,16.8009745457,-10.2043485577,16.4868228038,161.661756333,3.76952777829,-13.0271209511,17.1729786741,-8.69698648193,20.4768387115,-12.0929331399,18.5922609478,-8.93093266251,13.3108530201,-12.394760259,10.2269359188,161.380379673,4.42245160008,-13.8041520894,18.2235359594,-10.3463761506,21.9506702357,-14.3137360628,20.6046112761,-10.9065774057,16.0595992353,-14.440733366,12.6059769926,161.335995564,4.30952183836,-13.6670402448,17.9383595754,-9.89318295098,21.3673821824,-13.1026663158,19.7191831757,-9.66637218082,14.3445745922,-13.3899782957,10.7970378455,161.880007515,5.43441973426,-13.418249577,18.360494026,-11.4297558775,21.4017891939,-14.95727765,20.0660110683,-11.463297712,15.8840499329,-13.2672799946,12.7745729212,163.958920122,7.24482533534,-13.3252397624,17.7374004067,-9.70618356976,24.7059602672,-13.9596577407,17.2412426878,-14.5705045691,15.853365449,-12.2189806194,10.213943619,162.762362704,5.79283110232,-13.2626934345,18.0099762965,-9.29296460282,24.3162076319,-12.5355165306,18.4469323366,-12.8626796494,14.2351714568,-12.4948183184,10.0406860161,162.111559289,5.70061629707,-13.6490915073,18.0827218976,-11.6456846633,22.0618758331,-13.8678115432,20.4896496336,-11.6315136943,14.8908272658,-13.4734834671,11.8488205684,165.176420084,7.64642397985,-12.595823814,13.5032991012,-13.3550073368,21.0881134351,-8.24575634977,24.4123019007,-7.62853073649,13.2532858502,-16.3451950157,7.03248489575,159.884195836,6.41754938467,-12.6846531611,16.0542059496,-13.8511783459,18.8865307777,-13.3643926686,23.2286144457,-5.82904848838,17.7450717043,-15.3182176516,6.93050187626
"223",0.181818181818,0,0,0,0.0909090909091,0.272727272727,0.636363636364,0.363636363636,0.0909090909091,132.102828108,15.7157884103,0.303549921585,15.0260625699,-7.89356022907,10.5647305118,-16.1200452689,5.48091683015,-7.14496625884,2.84810364652,-3.16076662601,1.05468243849,136.9636784,14.0605623215,-2.63010697131,13.8471500843,-8.44696929381,14.1507576865,-14.4688626188,8.37686186824,-10.4801593948,0.184822436645,-10.9934705014,-3.7531108638,145.074257978,15.6223815206,-8.69723282355,8.55347003981,-14.2527235602,14.2533867112,-15.3927399736,8.89450314825,-12.0406949345,0.209834200976,-9.92307715415,-1.34222674513,151.470959216,13.7035168071,-14.4713104636,10.7898602627,-11.1881267373,15.5322192442,-17.3100343185,10.7659659114,-11.7606724339,2.64698651219,-9.35109404117,1.32690765972,151.737590518,12.5397794497,-11.9786159909,9.75644011935,-15.1090747177,17.1740158189,-16.3743339541,11.6648791654,-12.317746785,3.33779300933,-10.810053291,0.600844863798,161.397578967,3.58290234572,-9.52363245154,9.53503842943,-11.8442057167,12.9252962334,-13.3457760756,11.4177152228,-13.7686069071,7.81984743724,-15.5182001421,6.5398357198,163.224073216,6.05438110223,-8.75923400427,15.1773645762,-9.00063152242,17.8656190396,-12.2249789022,19.6988913266,-10.8425843044,15.0859767493,-10.8250104828,13.5489461968,162.748566085,5.79839769588,-8.88764259747,15.7724269984,-8.75809594771,18.3987830328,-12.1687156655,20.2070993541,-10.7209357511,15.1319695875,-11.0493307482,13.1490884194,163.474512784,5.24338809959,-9.29295448346,14.6080638229,-7.03390651537,18.5123484751,-10.7258548965,18.9344639676,-9.76818712593,14.0416366537,-10.3629822375,12.7535431984,163.859152521,5.00953510177,-9.10027990968,15.09108039,-6.98886440545,17.4487099495,-10.5743191021,18.4583994085,-9.92711622203,14.5963265529,-10.4934915925,13.0029422761,162.778015455,6.56956858129,-10.5892544938,16.1374699816,-9.01953759649,21.260409045,-13.2648449267,20.9417500625,-12.4118284763,15.8363102686,-12.2711354145,13.7106923549,163.317850819,5.55371948968,-9.40864038589,14.6382009879,-7.68044877628,18.9182658431,-10.6567936523,18.9411417338,-10.3458671191,14.5343463193,-10.6315523609,13.0687416283
"229",0.181818181818,0.0909090909091,0,0,0,0.272727272727,0.272727272727,0.727272727273,0.0909090909091,109.656907369,17.6336143091,-9.52781580655,-5.0053902515,-2.36123007156,7.50526481127,8.05457618565,5.6477681141,1.85726052554,4.19819440315,6.15727319266,7.25966281039,128.37128611,25.9785260527,-16.7546252953,-11.6587416027,-13.5040018052,6.23673059935,-1.49826395643,-5.12213468194,-4.63121398673,1.77456831861,4.49929924275,-5.62118232676,134.227387224,24.0158279951,-17.1115232473,-7.13645401622,-11.4233084828,7.49563799934,-2.74074454914,-0.857530027078,-6.62325954786,3.41442227989,0.482932169022,-3.44666227233,136.511869704,22.8033316942,-17.6714993583,-4.69148616275,-12.3810212746,8.85064581329,-4.62703182674,-0.447071796284,-6.52595596411,2.5197326502,-1.45364922459,-4.7071793663,137.056993186,22.4002548042,-17.860401932,-7.0895943812,-10.1667019728,7.17906946025,-5.29713540036,2.37730934116,-9.3979219369,4.56210240139,-2.45443834814,-2.10979222539,161.715345981,7.77702751868,-11.1321355404,5.82870324118,-15.5017791646,12.1771711811,-14.535219175,12.4498654174,-16.4312285812,12.3730522051,-14.5259573911,9.50987908768,162.501373884,5.81264786834,-8.95685158599,5.62061995869,-16.4162525641,13.5358102451,-14.9550604828,13.2387842008,-16.8940190966,12.8539569477,-15.6701004445,10.4246549268,160.297602217,6.5669419462,-7.14640866669,7.17346543021,-13.9655096871,14.398575262,-13.9406131418,12.9250713026,-16.3386794238,13.0802344746,-13.5722987804,12.1952866653,124.318322744,30.1407715666,-2.29484816958,-1.63717775554,0.92617813426,4.54711102174,-0.854510758009,3.43181995848,-3.78267902939,-1.6613435436,-4.10143994815,1.71764541089,161.759474395,8.22936442988,-13.3662339842,15.0498186247,-7.18811522363,13.8807257516,-12.3463536229,14.2295737802,-7.31105605373,9.46892164999,-12.8296371679,8.59699350126,157.648690373,9.64163640655,0.0902293963952,7.13554215557,-15.7133160809,19.1117597312,-5.12290450576,10.5952695539,-15.2900547554,12.7978299766,-8.73574579626,7.82526336614,158.150392162,9.81101857151,0.323389505423,6.86059923614,-16.4882850858,17.5802364206,-6.44135251869,9.55404633569,-14.9859674741,13.4298009418,-7.40896261424,9.36767665867
"241",0.0909090909091,0.636363636364,0.0909090909091,0.0909090909091,0.545454545455,0.272727272727,0.181818181818,0.0909090909091,0.0909090909091,145.296692106,9.21788526204,-26.2871270166,6.3158295562,-23.3705213502,1.42861401714,-6.22362442717,12.0778275047,-1.37239469833,-4.3365920075,-3.89369333641,6.49181913442,148.914983461,9.3271805965,-26.6481076205,7.14480357024,-23.7460357046,2.58923241688,-7.81773583823,12.5049956051,-3.76092191313,-3.23212819684,-3.48381485632,5.60335437215,150.296867483,16.9798476938,-13.3483608506,16.0551469366,-12.0676816357,10.0054171695,-0.162434432078,15.7228115735,-3.35875916033,-2.14701392603,-5.51569898186,6.34127804615,152.235451554,16.2623721267,-15.7225673256,15.8795110447,-12.5011433344,9.66181115224,-2.13675415394,15.5703246896,-1.9150152834,-0.166551509711,-4.08911497773,6.86968277049,150.981491871,16.960307826,-15.0396112695,15.0091798401,-12.4447757383,9.56957117161,0.986400116609,16.7454497933,-0.153758835897,-1.41284618633,-6.58126187784,8.25846664156,152.859907096,16.3916598334,-15.4396736682,16.5234630323,-13.0091244507,10.7190076379,-1.08076553459,16.3974911756,-2.78145419444,-2.25399234773,-3.22683669607,7.72682357739,153.11481697,13.1891088592,-12.5321894724,15.1633562359,-11.4990137722,11.8039151742,-0.111986099482,21.5820285643,-4.26448997223,0.908878009534,-9.6491644521,10.1428366013,159.891742509,9.34278204685,-9.40061734923,16.3082116768,-14.3587929758,15.9565185583,-6.9238449443,19.4444423039,-11.589836075,11.7199914888,-13.6335066659,15.2714030686,158.661582966,5.95362209514,-9.70246432799,14.1763945463,-12.1088783883,15.5871827607,-1.70838327028,22.7356905017,-6.88791779021,10.4637730905,-13.5613667955,14.7136556749,160.35414865,8.6327069342,-9.15224313192,16.7553080744,-13.9390212729,16.2215013196,-5.64631941966,20.7390257328,-12.6822980298,10.2251617866,-14.6387960972,15.63741371,160.226175974,8.77229856037,-10.7813107187,16.0902801392,-14.6135897856,16.3160152919,-6.07221062602,21.0195292464,-11.5112274142,11.5025768277,-13.631441356,15.2787442177,164.095379956,10.2244012854,-12.5808809875,13.4603397556,-13.2271158988,15.0290571493,-7.54306038835,17.0516546327,-10.6826960362,10.8171399809,-13.4459078985,12.8914614161
